Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,GetItem,1687744710.377092,717,0,1
1,GetItem,1687744710.377822,745,0,1
1,GetItem,1687744710.378576,712,0,1
7,NewItem,1687744710.379296,3825,0,1
1,GetItem,1687744710.383130,662,0,1
3,NewBid,1687744710.383799,1448,0,1
7,NewItem,1687744710.385257,4835,0,1
3,NewBid,1687744710.390132,1426,0,1
1,GetItem,1687744710.391567,738,0,1
3,NewBid,1687744710.392314,1367,0,1
1,GetItem,1687744710.393690,779,0,1
1,GetItem,1687744710.394478,724,0,1
3,NewBid,1687744710.395210,1191,0,1
1,GetItem,1687744710.396411,686,0,1
1,GetItem,1687744710.397104,681,0,1
1,GetItem,1687744710.397791,634,0,1
6,NewFeedback,1687744710.398434,1264,0,1
7,NewItem,1687744710.399706,2057,0,1
1,GetItem,1687744710.401771,708,0,1
1,GetItem,1687744710.402488,644,0,1
2,GetUserInfo,1687744710.403140,606,0,1
3,NewBid,1687744710.403753,1394,0,1
4,NewComment,1687744710.405156,1967,0,1
2,GetUserInfo,1687744710.407137,1131,0,1
1,GetItem,1687744710.408277,784,0,1
2,GetUserInfo,1687744710.409070,850,0,1
9,UpdateItem,1687744710.409927,575,0,1
8,NewPurchase,1687744710.410510,6,0,1
1,GetItem,1687744710.410520,642,0,1
1,GetItem,1687744710.411169,803,0,1
1,GetItem,1687744710.411985,736,0,1
8,NewPurchase,1687744710.412730,9,0,1
7,NewItem,1687744710.412743,4132,0,1
1,GetItem,1687744710.416885,661,0,1
1,GetItem,1687744710.417554,726,0,1
1,GetItem,1687744710.418288,759,0,1
3,NewBid,1687744710.419056,1472,0,1
9,UpdateItem,1687744710.420567,537,0,1
3,NewBid,1687744710.421110,17862,0,1
1,GetItem,1687744710.438982,788,0,1
3,NewBid,1687744710.439779,1318,0,1
3,NewBid,1687744710.441105,1304,0,1
2,GetUserInfo,1687744710.442417,1021,0,1
1,GetItem,1687744710.443447,756,0,1
7,NewItem,1687744710.444211,2362,0,1
1,GetItem,1687744710.446581,708,0,1
2,GetUserInfo,1687744710.447297,1058,0,1
1,GetItem,1687744710.448363,639,0,1
1,GetItem,1687744710.449008,613,0,1
6,NewFeedback,1687744710.449627,1182,0,1
3,NewBid,1687744710.450815,1339,0,1
6,NewFeedback,1687744710.452163,1233,0,1
7,NewItem,1687744710.453404,2196,0,1
3,NewBid,1687744710.455607,1250,0,1
1,GetItem,1687744710.456866,743,0,1
1,GetItem,1687744710.457617,678,0,1
1,GetItem,1687744710.458301,684,0,1
5,NewCommentResponse,1687744710.458993,944,0,1
1,GetItem,1687744710.459944,712,0,1
3,NewBid,1687744710.460663,1269,0,1
1,GetItem,1687744710.461941,636,0,1
1,GetItem,1687744710.462583,587,0,1
3,NewBid,1687744710.463177,1173,0,1
2,GetUserInfo,1687744710.464358,959,0,1
1,GetItem,1687744710.465324,647,0,1
7,NewItem,1687744710.465977,2220,0,1
7,NewItem,1687744710.468207,2228,0,1
7,NewItem,1687744710.470444,2277,0,1
1,GetItem,1687744710.472731,702,0,1
1,GetItem,1687744710.473443,636,0,1
3,NewBid,1687744710.474118,1296,0,1
1,GetItem,1687744710.475432,678,0,1
3,NewBid,1687744710.476143,1167,0,1
3,NewBid,1687744710.477318,1338,0,1
1,GetItem,1687744710.478666,878,0,1
9,UpdateItem,1687744710.479552,601,0,1
1,GetItem,1687744710.480161,623,0,1
3,NewBid,1687744710.480791,1296,0,1
1,GetItem,1687744710.482100,643,0,1
1,GetItem,1687744710.482752,597,0,1
3,NewBid,1687744710.483356,1178,0,1
8,NewPurchase,1687744710.484542,7,0,1
8,NewPurchase,1687744710.484553,3,0,1
1,GetItem,1687744710.484560,665,0,1
3,NewBid,1687744710.485231,1142,0,1
1,GetItem,1687744710.486381,603,0,1
3,NewBid,1687744710.486991,1301,0,1
3,NewBid,1687744710.488300,1204,0,1
3,NewBid,1687744710.489512,1106,0,1
7,NewItem,1687744710.490626,5537,0,1
1,GetItem,1687744710.496172,660,0,1
1,GetItem,1687744710.496840,610,0,1
1,GetItem,1687744710.497455,685,0,1
3,NewBid,1687744710.498147,1268,0,1
1,GetItem,1687744710.499424,617,0,1
1,GetItem,1687744710.500047,592,0,1
1,GetItem,1687744710.500645,621,0,1
3,NewBid,1687744710.501272,1177,0,1
7,NewItem,1687744710.502458,2646,0,1
3,NewBid,1687744710.505112,1141,0,1
1,GetItem,1687744710.506261,668,0,1
2,GetUserInfo,1687744710.506955,1094,0,1
1,GetItem,1687744710.508057,630,0,1
3,NewBid,1687744710.508693,1228,0,1
1,GetItem,1687744710.509930,677,0,1
7,NewItem,1687744710.510614,2697,0,1
3,NewBid,1687744710.513319,1211,0,1
9,UpdateItem,1687744710.514538,698,0,1
1,GetItem,1687744710.515245,648,0,1
1,GetItem,1687744710.515901,596,0,1
3,NewBid,1687744710.516503,1157,0,1
1,GetItem,1687744710.517668,609,0,1
1,GetItem,1687744710.518283,589,0,1
1,GetItem,1687744710.518878,602,0,1
1,GetItem,1687744710.519486,563,0,1
6,NewFeedback,1687744710.520054,1183,0,1
1,GetItem,1687744710.521244,612,0,1
2,GetUserInfo,1687744710.521862,1669,0,1
2,GetUserInfo,1687744710.523540,425,0,1
1,GetItem,1687744710.523971,588,0,1
7,NewItem,1687744710.524595,1896,0,1
1,GetItem,1687744710.526508,642,0,1
3,NewBid,1687744710.527157,1162,0,1
2,GetUserInfo,1687744710.528327,1351,0,1
7,NewItem,1687744710.529686,2443,0,1
3,NewBid,1687744710.532137,1189,0,1
1,GetItem,1687744710.533334,633,0,1
8,NewPurchase,1687744710.533973,5,0,1
1,GetItem,1687744710.533982,605,0,1
3,NewBid,1687744710.534591,1259,0,1
7,NewItem,1687744710.535858,3182,0,1
9,UpdateItem,1687744710.539049,542,0,1
1,GetItem,1687744710.539597,628,0,1
2,GetUserInfo,1687744710.540231,392,0,1
7,NewItem,1687744710.540629,1940,0,1
1,GetItem,1687744710.542575,619,0,1
1,GetItem,1687744710.543201,589,0,1
8,NewPurchase,1687744710.543796,5,0,1
1,GetItem,1687744710.543804,609,0,1
1,GetItem,1687744710.544418,630,0,1
7,NewItem,1687744710.545055,4953,0,1
1,GetItem,1687744710.550016,596,0,1
1,GetItem,1687744710.550619,598,0,1
3,NewBid,1687744710.551222,17130,0,1
3,NewBid,1687744710.568361,16975,0,1
1,GetItem,1687744710.585344,649,0,1
4,NewComment,1687744710.586000,1504,0,1
1,GetItem,1687744710.587510,714,0,1
3,NewBid,1687744710.588230,1181,0,1
1,GetItem,1687744710.589420,602,0,1
1,GetItem,1687744710.590028,566,0,1
7,NewItem,1687744710.590599,3267,0,1
1,GetItem,1687744710.593874,650,0,1
1,GetItem,1687744710.594530,596,0,1
3,NewBid,1687744710.595132,16678,0,1
7,NewItem,1687744710.611820,4009,0,1
6,NewFeedback,1687744710.615837,1049,0,1
1,GetItem,1687744710.616893,770,0,1
1,GetItem,1687744710.617675,726,0,1
7,NewItem,1687744710.618411,4241,0,1
1,GetItem,1687744710.622661,674,0,1
1,GetItem,1687744710.623343,580,0,1
8,NewPurchase,1687744710.623928,5,0,1
7,NewItem,1687744710.623937,1867,0,1
1,GetItem,1687744710.625811,606,0,1
3,NewBid,1687744710.626423,1120,0,1
9,UpdateItem,1687744710.627551,791,0,1
1,GetItem,1687744710.628348,635,0,1
7,NewItem,1687744710.628990,2750,0,1
1,GetItem,1687744710.631748,713,0,1
8,NewPurchase,1687744710.632470,9,0,1
1,GetItem,1687744710.632482,632,0,1
3,NewBid,1687744710.633120,1133,0,1
8,NewPurchase,1687744710.634260,6,0,1
1,GetItem,1687744710.634270,712,0,1
3,NewBid,1687744710.634991,1128,0,1
3,NewBid,1687744710.636127,1568,0,1
1,GetItem,1687744710.637709,689,0,1
1,GetItem,1687744710.638406,616,0,1
1,GetItem,1687744710.639028,576,0,1
1,GetItem,1687744710.639610,610,0,1
3,NewBid,1687744710.640225,1391,0,1
1,GetItem,1687744710.641624,654,0,1
3,NewBid,1687744710.642284,1163,0,1
9,UpdateItem,1687744710.643455,595,0,1
7,NewItem,1687744710.644056,4631,0,1
7,NewItem,1687744710.648700,2513,0,1
2,GetUserInfo,1687744710.651226,999,0,1
1,GetItem,1687744710.652237,734,0,1
3,NewBid,1687744710.652984,1357,0,1
1,GetItem,1687744710.654352,740,0,1
6,NewFeedback,1687744710.655103,1438,0,1
3,NewBid,1687744710.656553,1367,0,1
6,NewFeedback,1687744710.657932,1209,0,1
3,NewBid,1687744710.659153,1366,0,1
3,NewBid,1687744710.660532,1398,0,1
1,GetItem,1687744710.661968,719,0,1
3,NewBid,1687744710.662699,1310,0,1
7,NewItem,1687744710.664086,2742,0,1
1,GetItem,1687744710.667029,821,0,1
6,NewFeedback,1687744710.667884,1117,0,1
1,GetItem,1687744710.669008,733,0,1
1,GetItem,1687744710.669748,787,0,1
2,GetUserInfo,1687744710.670542,489,0,1
1,GetItem,1687744710.671038,744,0,1
3,NewBid,1687744710.671788,1361,0,1
1,GetItem,1687744710.673156,751,0,1
2,GetUserInfo,1687744710.673915,1048,0,1
7,NewItem,1687744710.674970,7250,0,1
1,GetItem,1687744710.682228,688,0,1
6,NewFeedback,1687744710.682926,1147,0,1
1,GetItem,1687744710.684080,727,0,1
4,NewComment,1687744710.684815,1515,0,1
3,NewBid,1687744710.686337,1465,0,1
1,GetItem,1687744710.687810,663,0,1
3,NewBid,1687744710.688479,1392,0,1
3,NewBid,1687744710.689878,1363,0,1
3,NewBid,1687744710.691248,1349,0,1
1,GetItem,1687744710.692605,817,0,1
3,NewBid,1687744710.693429,1756,0,1
1,GetItem,1687744710.695193,697,0,1
9,UpdateItem,1687744710.695897,819,0,1
5,NewCommentResponse,1687744710.696724,828,0,1
3,NewBid,1687744710.697559,1324,0,1
6,NewFeedback,1687744710.698892,973,0,1
1,GetItem,1687744710.699873,690,0,1
1,GetItem,1687744710.700570,713,0,1
3,NewBid,1687744710.701290,1361,0,1
1,GetItem,1687744710.702658,661,0,1
1,GetItem,1687744710.703326,658,0,1
3,NewBid,1687744710.703991,1307,0,1
3,NewBid,1687744710.705305,1310,0,1
1,GetItem,1687744710.706622,700,0,1
1,GetItem,1687744710.707329,712,0,1
1,GetItem,1687744710.708048,655,0,1
3,NewBid,1687744710.708710,17520,0,1
1,GetItem,1687744710.726240,742,0,1
7,NewItem,1687744710.726990,2060,0,1
1,GetItem,1687744710.729058,671,0,1
1,GetItem,1687744710.729735,670,0,1
1,GetItem,1687744710.730411,680,0,1
3,NewBid,1687744710.731098,1362,0,1
3,NewBid,1687744710.732466,1266,0,1
8,NewPurchase,1687744710.733739,29,0,1
1,GetItem,1687744710.733771,645,0,1
1,GetItem,1687744710.734422,623,0,1
3,NewBid,1687744710.735052,1320,0,1
7,NewItem,1687744710.736378,2041,0,1
2,GetUserInfo,1687744710.738426,795,0,1
1,GetItem,1687744710.739228,686,0,1
2,GetUserInfo,1687744710.739920,774,0,1
1,GetItem,1687744710.740701,641,0,1
3,NewBid,1687744710.741350,1341,0,1
2,GetUserInfo,1687744710.742697,450,0,1
3,NewBid,1687744710.743153,1459,0,1
9,UpdateItem,1687744710.744619,543,0,1
1,GetItem,1687744710.745167,663,0,1
3,NewBid,1687744710.745837,1369,0,1
2,GetUserInfo,1687744710.747213,1062,0,1
6,NewFeedback,1687744710.748282,966,0,1
7,NewItem,1687744710.749255,3782,0,1
1,GetItem,1687744710.753044,661,0,1
1,GetItem,1687744710.753712,689,0,1
3,NewBid,1687744710.754409,1292,0,1
7,NewItem,1687744710.755708,3468,0,1
1,GetItem,1687744710.759183,685,0,1
2,GetUserInfo,1687744710.759875,415,0,1
1,GetItem,1687744710.760296,616,0,1
3,NewBid,1687744710.760918,1247,0,1
1,GetItem,1687744710.762171,667,0,1
3,NewBid,1687744710.762845,1330,0,1
7,NewItem,1687744710.764182,2664,0,1
1,GetItem,1687744710.766853,755,0,1
3,NewBid,1687744710.767616,1202,0,1
2,GetUserInfo,1687744710.768824,414,0,1
1,GetItem,1687744710.769244,674,0,1
7,NewItem,1687744710.769923,2045,0,1
6,NewFeedback,1687744710.771976,894,0,1
2,GetUserInfo,1687744710.772876,705,0,1
2,GetUserInfo,1687744710.773587,1065,0,1
1,GetItem,1687744710.774658,659,0,1
3,NewBid,1687744710.775325,1288,0,1
3,NewBid,1687744710.776620,1293,0,1
9,UpdateItem,1687744710.777921,835,0,1
8,NewPurchase,1687744710.778762,6,0,1
1,GetItem,1687744710.778770,729,0,1
3,NewBid,1687744710.779507,1245,0,1
1,GetItem,1687744710.780759,645,0,1
3,NewBid,1687744710.781410,1197,0,1
1,GetItem,1687744710.782612,585,0,1
2,GetUserInfo,1687744710.783201,672,0,1
6,NewFeedback,1687744710.783876,924,0,1
1,GetItem,1687744710.784803,634,0,1
3,NewBid,1687744710.785439,1244,0,1
9,UpdateItem,1687744710.786688,441,0,1
1,GetItem,1687744710.787132,650,0,1
1,GetItem,1687744710.787785,557,0,1
1,GetItem,1687744710.788343,605,0,1
1,GetItem,1687744710.788952,562,0,1
8,NewPurchase,1687744710.789517,2,0,1
1,GetItem,1687744710.789520,584,0,1
1,GetItem,1687744710.790106,551,0,1
1,GetItem,1687744710.790659,565,0,1
3,NewBid,1687744710.791227,1139,0,1
1,GetItem,1687744710.792371,604,0,1
1,GetItem,1687744710.792978,600,0,1
3,NewBid,1687744710.793580,1108,0,1
6,NewFeedback,1687744710.794691,827,0,1
1,GetItem,1687744710.795523,560,0,1
1,GetItem,1687744710.796086,565,0,1
1,GetItem,1687744710.796653,559,0,1
3,NewBid,1687744710.797215,1135,0,1
3,NewBid,1687744710.798354,1253,0,1
1,GetItem,1687744710.799612,776,0,1
3,NewBid,1687744710.800391,1052,0,1
3,NewBid,1687744710.801447,1082,0,1
1,GetItem,1687744710.802533,602,0,1
1,GetItem,1687744710.803139,644,0,1
6,NewFeedback,1687744710.803787,828,0,1
1,GetItem,1687744710.804618,629,0,1
1,GetItem,1687744710.805251,597,0,1
7,NewItem,1687744710.805851,2217,0,1
1,GetItem,1687744710.808072,630,0,1
8,NewPurchase,1687744710.808705,3,0,1
1,GetItem,1687744710.808709,579,0,1
1,GetItem,1687744710.809291,583,0,1
4,NewComment,1687744710.809876,1417,0,1
1,GetItem,1687744710.811298,591,0,1
1,GetItem,1687744710.811892,703,0,1
1,GetItem,1687744710.812599,573,0,1
1,GetItem,1687744710.813175,588,0,1
7,NewItem,1687744710.813766,1852,0,1
3,NewBid,1687744710.815622,1192,0,1
1,GetItem,1687744710.816819,610,0,1
1,GetItem,1687744710.817432,563,0,1
1,GetItem,1687744710.817998,544,0,1
3,NewBid,1687744710.818545,1080,0,1
1,GetItem,1687744710.819629,599,0,1
1,GetItem,1687744710.820231,554,0,1
1,GetItem,1687744710.820789,573,0,1
1,GetItem,1687744710.821365,558,0,1
1,GetItem,1687744710.821925,551,0,1
3,NewBid,1687744710.822479,1093,0,1
8,NewPurchase,1687744710.823576,3,0,1
8,NewPurchase,1687744710.823580,1,0,1
6,NewFeedback,1687744710.823582,812,0,1
7,NewItem,1687744710.824396,3448,0,1
3,NewBid,1687744710.827848,17027,0,1
1,GetItem,1687744710.844880,636,0,1
1,GetItem,1687744710.845520,594,0,1
2,GetUserInfo,1687744710.846118,585,0,1
3,NewBid,1687744710.846705,1230,0,1
1,GetItem,1687744710.847940,594,0,1
1,GetItem,1687744710.848537,583,0,1
2,GetUserInfo,1687744710.849123,11169,0,1
2,GetUserInfo,1687744710.860297,1053,0,1
7,NewItem,1687744710.861354,3543,0,1
3,NewBid,1687744710.864902,1110,0,1
3,NewBid,1687744710.866016,1070,0,1
7,NewItem,1687744710.867091,2413,0,1
2,GetUserInfo,1687744710.869509,391,0,1
3,NewBid,1687744710.869903,1062,0,1
3,NewBid,1687744710.870969,1056,0,1
6,NewFeedback,1687744710.872029,797,0,1
2,GetUserInfo,1687744710.872830,384,0,1
1,GetItem,1687744710.873217,581,0,1
3,NewBid,1687744710.873802,1051,0,1
6,NewFeedback,1687744710.874857,888,0,1
1,GetItem,1687744710.875747,607,0,1
4,NewComment,1687744710.876357,1320,0,1
3,NewBid,1687744710.877682,16913,0,1
2,GetUserInfo,1687744710.894600,644,0,1
3,NewBid,1687744710.895248,16654,0,1
7,NewItem,1687744710.911906,2502,0,1
1,GetItem,1687744710.914412,571,0,1
7,NewItem,1687744710.914987,2242,0,1
3,NewBid,1687744710.917234,1120,0,1
4,NewComment,1687744710.918359,1163,0,1
6,NewFeedback,1687744710.919525,859,0,1
1,GetItem,1687744710.920389,652,0,1
1,GetItem,1687744710.921044,570,0,1
3,NewBid,1687744710.921617,1145,0,1
1,GetItem,1687744710.922766,584,0,1
1,GetItem,1687744710.923353,556,0,1
1,GetItem,1687744710.923912,554,0,1
1,GetItem,1687744710.924468,576,0,1
3,NewBid,1687744710.925047,1057,0,1
1,GetItem,1687744710.926107,578,0,1
7,NewItem,1687744710.926689,2239,0,1
7,NewItem,1687744710.928931,1989,0,1
6,NewFeedback,1687744710.930923,829,0,1
3,NewBid,1687744710.931756,1185,0,1
2,GetUserInfo,1687744710.932945,387,0,1
1,GetItem,1687744710.933335,603,0,1
2,GetUserInfo,1687744710.933941,1951,0,1
3,NewBid,1687744710.935896,1147,0,1
1,GetItem,1687744710.937047,565,0,1
3,NewBid,1687744710.937616,1072,0,1
3,NewBid,1687744710.938693,1078,0,1
1,GetItem,1687744710.939775,567,0,1
1,GetItem,1687744710.940345,571,0,1
1,GetItem,1687744710.940919,547,0,1
3,NewBid,1687744710.941469,1091,0,1
8,NewPurchase,1687744710.942564,3,0,1
1,GetItem,1687744710.942568,661,0,1
1,GetItem,1687744710.943231,591,0,1
1,GetItem,1687744710.943825,549,0,1
1,GetItem,1687744710.944377,544,0,1
1,GetItem,1687744710.944923,564,0,1
4,NewComment,1687744710.945489,1116,0,1
1,GetItem,1687744710.946608,570,0,1
3,NewBid,1687744710.947180,1085,0,1
1,GetItem,1687744710.948269,578,0,1
1,GetItem,1687744710.948850,565,0,1
3,NewBid,1687744710.949418,1164,0,1
7,NewItem,1687744710.950587,3513,0,1
1,GetItem,1687744710.954105,583,0,1
1,GetItem,1687744710.954692,589,0,1
1,GetItem,1687744710.955284,553,0,1
1,GetItem,1687744710.955840,573,0,1
4,NewComment,1687744710.956415,1125,0,1
1,GetItem,1687744710.957544,580,0,1
2,GetUserInfo,1687744710.958127,1257,0,1
9,UpdateItem,1687744710.959390,444,0,1
1,GetItem,1687744710.959837,588,0,1
1,GetItem,1687744710.960428,572,0,1
7,NewItem,1687744710.961002,2286,0,1
6,NewFeedback,1687744710.963293,816,0,1
1,GetItem,1687744710.964113,585,0,1
2,GetUserInfo,1687744710.964701,383,0,1
3,NewBid,1687744710.965087,1137,0,1
9,UpdateItem,1687744710.966229,520,0,1
1,GetItem,1687744710.966752,602,0,1
1,GetItem,1687744710.967357,547,0,1
3,NewBid,1687744710.967907,1041,0,1
1,GetItem,1687744710.968951,595,0,1
1,GetItem,1687744710.969549,593,0,1
1,GetItem,1687744710.970144,592,0,1
1,GetItem,1687744710.970738,588,0,1
7,NewItem,1687744710.971329,2264,0,1
2,GetUserInfo,1687744710.973598,616,0,1
2,GetUserInfo,1687744710.974218,1002,0,1
1,GetItem,1687744710.975222,585,0,1
7,NewItem,1687744710.975810,3980,0,1
1,GetItem,1687744710.979795,617,0,1
4,NewComment,1687744710.980416,1172,0,1
1,GetItem,1687744710.981592,597,0,1
1,GetItem,1687744710.982191,557,0,1
1,GetItem,1687744710.982751,582,0,1
7,NewItem,1687744710.983337,1796,0,1
3,NewBid,1687744710.985137,1102,0,1
5,NewCommentResponse,1687744710.986243,766,0,1
3,NewBid,1687744710.987013,1135,0,1
6,NewFeedback,1687744710.988153,873,0,1
1,GetItem,1687744710.989029,864,0,1
3,NewBid,1687744710.989896,1483,0,1
1,GetItem,1687744710.991383,602,0,1
1,GetItem,1687744710.991988,562,0,1
1,GetItem,1687744710.992553,569,0,1
1,GetItem,1687744710.993125,576,0,1
1,GetItem,1687744710.993703,559,0,1
4,NewComment,1687744710.994264,1037,0,1
1,GetItem,1687744710.995305,598,0,1
2,GetUserInfo,1687744710.995906,2424,0,1
1,GetItem,1687744710.998333,623,0,1
1,GetItem,1687744710.998959,569,0,1
3,NewBid,1687744710.999531,1113,0,1
1,GetItem,1687744711.000649,580,0,1
1,GetItem,1687744711.001231,555,0,1
8,NewPurchase,1687744711.001788,3,0,1
6,NewFeedback,1687744711.001792,852,0,1
1,GetItem,1687744711.002647,600,0,1
7,NewItem,1687744711.003250,2176,0,1
1,GetItem,1687744711.005430,572,0,1
1,GetItem,1687744711.006004,588,0,1
1,GetItem,1687744711.006596,628,0,1
1,GetItem,1687744711.007226,567,0,1
1,GetItem,1687744711.007795,575,0,1
3,NewBid,1687744711.008373,1095,0,1
1,GetItem,1687744711.009473,580,0,1
1,GetItem,1687744711.010056,552,0,1
2,GetUserInfo,1687744711.010610,391,0,1
2,GetUserInfo,1687744711.011004,611,0,1
2,GetUserInfo,1687744711.011617,369,0,1
6,NewFeedback,1687744711.011989,836,0,1
7,NewItem,1687744711.012829,1994,0,1
1,GetItem,1687744711.014826,578,0,1
3,NewBid,1687744711.015406,1104,0,1
7,NewItem,1687744711.016515,3274,0,1
8,NewPurchase,1687744711.019794,3,0,1
1,GetItem,1687744711.019798,608,0,1
7,NewItem,1687744711.020409,3934,0,1
8,NewPurchase,1687744711.024348,2,0,1
1,GetItem,1687744711.024352,624,0,1
2,GetUserInfo,1687744711.024979,711,0,1
7,NewItem,1687744711.025693,2766,0,1
3,NewBid,1687744711.028464,1119,0,1
1,GetItem,1687744711.029588,613,0,1
3,NewBid,1687744711.030205,1167,0,1
7,NewItem,1687744711.031377,2443,0,1
2,GetUserInfo,1687744711.033825,383,0,1
3,NewBid,1687744711.034211,1206,0,1
3,NewBid,1687744711.035421,1038,0,1
8,NewPurchase,1687744711.036463,2,0,1
1,GetItem,1687744711.036467,591,0,1
2,GetUserInfo,1687744711.037061,974,0,1
1,GetItem,1687744711.038039,579,0,1
3,NewBid,1687744711.038620,1057,0,1
1,GetItem,1687744711.039682,573,0,1
1,GetItem,1687744711.040258,549,0,1
1,GetItem,1687744711.040810,547,0,1
1,GetItem,1687744711.041359,560,0,1
3,NewBid,1687744711.041920,1084,0,1
1,GetItem,1687744711.043009,583,0,1
1,GetItem,1687744711.043594,592,0,1
1,GetItem,1687744711.044189,635,0,1
2,GetUserInfo,1687744711.044826,381,0,1
1,GetItem,1687744711.045209,596,0,1
1,GetItem,1687744711.045807,753,0,1
2,GetUserInfo,1687744711.046562,360,0,1
7,NewItem,1687744711.046925,3158,0,1
6,NewFeedback,1687744711.050086,879,0,1
3,NewBid,1687744711.050968,1207,0,1
6,NewFeedback,1687744711.052180,831,0,1
2,GetUserInfo,1687744711.053015,629,0,1
4,NewComment,1687744711.053647,1041,0,1
1,GetItem,1687744711.054691,588,0,1
1,GetItem,1687744711.055281,562,0,1
3,NewBid,1687744711.055846,1108,0,1
2,GetUserInfo,1687744711.056958,575,0,1
9,UpdateItem,1687744711.057536,431,0,1
1,GetItem,1687744711.057970,572,0,1
8,NewPurchase,1687744711.058545,2,0,1
1,GetItem,1687744711.058548,572,0,1
7,NewItem,1687744711.059121,3341,0,1
3,NewBid,1687744711.062466,17925,0,1
6,NewFeedback,1687744711.080396,880,0,1
3,NewBid,1687744711.081280,1065,0,1
9,UpdateItem,1687744711.082349,388,0,1
9,UpdateItem,1687744711.082740,401,0,1
7,NewItem,1687744711.083144,1800,0,1
3,NewBid,1687744711.084949,1061,0,1
3,NewBid,1687744711.086013,1139,0,1
1,GetItem,1687744711.087157,623,0,1
2,GetUserInfo,1687744711.087784,388,0,1
1,GetItem,1687744711.088175,597,0,1
1,GetItem,1687744711.088775,566,0,1
1,GetItem,1687744711.089343,545,0,1
6,NewFeedback,1687744711.089891,796,0,1
1,GetItem,1687744711.090689,566,0,1
1,GetItem,1687744711.091257,598,0,1
1,GetItem,1687744711.091858,553,0,1
1,GetItem,1687744711.092413,558,0,1
1,GetItem,1687744711.092974,555,0,1
8,NewPurchase,1687744711.093531,2,0,1
2,GetUserInfo,1687744711.093534,1656,0,1
2,GetUserInfo,1687744711.095194,397,0,1
1,GetItem,1687744711.095594,557,0,1
1,GetItem,1687744711.096154,544,0,1
1,GetItem,1687744711.096699,582,0,1
1,GetItem,1687744711.097284,565,0,1
1,GetItem,1687744711.097851,568,0,1
9,UpdateItem,1687744711.098420,431,0,1
3,NewBid,1687744711.098854,1149,0,1
3,NewBid,1687744711.100006,16803,0,1
3,NewBid,1687744711.116814,1097,0,1
2,GetUserInfo,1687744711.117915,412,0,1
7,NewItem,1687744711.118330,3051,0,1
3,NewBid,1687744711.121386,16259,0,1
2,GetUserInfo,1687744711.137650,455,0,1
1,GetItem,1687744711.138108,586,0,1
1,GetItem,1687744711.138697,571,0,1
7,NewItem,1687744711.139270,3554,0,1
4,NewComment,1687744711.142829,1030,0,1
1,GetItem,1687744711.143863,583,0,1
2,GetUserInfo,1687744711.144449,983,0,1
1,GetItem,1687744711.145435,595,0,1
1,GetItem,1687744711.146032,571,0,1
