Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
8,NewPurchase,1687744434.057908,7,0,1
3,NewBid,1687744434.057919,1667,0,1
1,GetItem,1687744434.059597,669,0,1
2,GetUserInfo,1687744434.060274,2391,0,1
7,NewItem,1687744434.062675,3586,0,1
9,UpdateItem,1687744434.066306,540,0,1
1,GetItem,1687744434.066861,637,0,1
4,NewComment,1687744434.067505,1878,0,1
4,NewComment,1687744434.069393,1432,0,1
7,NewItem,1687744434.070835,2635,0,1
1,GetItem,1687744434.073478,751,0,1
2,GetUserInfo,1687744434.074238,588,0,1
3,NewBid,1687744434.074835,1549,0,1
1,GetItem,1687744434.076394,759,0,1
1,GetItem,1687744434.077194,691,0,1
1,GetItem,1687744434.077893,672,0,1
6,NewFeedback,1687744434.078573,1041,0,1
1,GetItem,1687744434.079622,647,0,1
8,NewPurchase,1687744434.080276,7,0,1
3,NewBid,1687744434.080287,1318,0,1
3,NewBid,1687744434.081614,1425,0,1
1,GetItem,1687744434.083048,722,0,1
3,NewBid,1687744434.083777,1321,0,1
1,GetItem,1687744434.085107,656,0,1
1,GetItem,1687744434.085770,612,0,1
1,GetItem,1687744434.086388,734,0,1
3,NewBid,1687744434.087131,1268,0,1
1,GetItem,1687744434.088408,694,0,1
3,NewBid,1687744434.089111,1471,0,1
7,NewItem,1687744434.090592,2588,0,1
3,NewBid,1687744434.093189,1366,0,1
2,GetUserInfo,1687744434.094566,627,0,1
7,NewItem,1687744434.095202,3848,0,1
1,GetItem,1687744434.099059,736,0,1
1,GetItem,1687744434.099804,611,0,1
6,NewFeedback,1687744434.100421,1105,0,1
1,GetItem,1687744434.101535,653,0,1
3,NewBid,1687744434.102194,1292,0,1
6,NewFeedback,1687744434.103495,1042,0,1
1,GetItem,1687744434.104545,633,0,1
3,NewBid,1687744434.105185,1341,0,1
6,NewFeedback,1687744434.106534,1005,0,1
3,NewBid,1687744434.107546,1325,0,1
3,NewBid,1687744434.108881,1341,0,1
1,GetItem,1687744434.110264,742,0,1
1,GetItem,1687744434.111014,608,0,1
1,GetItem,1687744434.111628,924,0,1
1,GetItem,1687744434.112565,740,0,1
1,GetItem,1687744434.113314,619,0,1
8,NewPurchase,1687744434.113940,7,0,1
1,GetItem,1687744434.113951,681,0,1
7,NewItem,1687744434.114640,4874,0,1
1,GetItem,1687744434.119523,671,0,1
7,NewItem,1687744434.120202,3257,0,1
1,GetItem,1687744434.123467,642,0,1
1,GetItem,1687744434.124117,614,0,1
1,GetItem,1687744434.124738,683,0,1
3,NewBid,1687744434.125428,45697,0,1
3,NewBid,1687744434.171137,1270,0,1
3,NewBid,1687744434.172415,1202,0,1
8,NewPurchase,1687744434.173627,10,0,1
1,GetItem,1687744434.173641,636,0,1
2,GetUserInfo,1687744434.174283,3101,0,1
2,GetUserInfo,1687744434.177421,526,0,1
3,NewBid,1687744434.177960,1308,0,1
1,GetItem,1687744434.179277,718,0,1
1,GetItem,1687744434.180003,727,0,1
1,GetItem,1687744434.180738,636,0,1
2,GetUserInfo,1687744434.181382,1237,0,1
1,GetItem,1687744434.182627,640,0,1
3,NewBid,1687744434.183275,1192,0,1
1,GetItem,1687744434.184475,619,0,1
1,GetItem,1687744434.185100,572,0,1
3,NewBid,1687744434.185678,1158,0,1
1,GetItem,1687744434.186844,615,0,1
3,NewBid,1687744434.187466,1156,0,1
1,GetItem,1687744434.188633,737,0,1
8,NewPurchase,1687744434.189408,32,0,1
3,NewBid,1687744434.189458,1291,0,1
2,GetUserInfo,1687744434.190788,538,0,1
7,NewItem,1687744434.191332,3960,0,1
1,GetItem,1687744434.195302,645,0,1
3,NewBid,1687744434.195954,1425,0,1
3,NewBid,1687744434.197388,1219,0,1
3,NewBid,1687744434.198615,1228,0,1
7,NewItem,1687744434.199854,3455,0,1
8,NewPurchase,1687744434.203318,8,0,1
3,NewBid,1687744434.203331,1238,0,1
6,NewFeedback,1687744434.204577,948,0,1
1,GetItem,1687744434.205534,649,0,1
7,NewItem,1687744434.206190,2014,0,1
7,NewItem,1687744434.208213,2099,0,1
1,GetItem,1687744434.210321,714,0,1
9,UpdateItem,1687744434.211044,546,0,1
1,GetItem,1687744434.211597,610,0,1
2,GetUserInfo,1687744434.212213,1461,0,1
1,GetItem,1687744434.213682,601,0,1
6,NewFeedback,1687744434.214289,906,0,1
1,GetItem,1687744434.215203,600,0,1
3,NewBid,1687744434.215809,1233,0,1
8,NewPurchase,1687744434.217050,8,0,1
2,GetUserInfo,1687744434.217061,386,0,1
9,UpdateItem,1687744434.217452,524,0,1
3,NewBid,1687744434.217980,1203,0,1
3,NewBid,1687744434.219191,1196,0,1
1,GetItem,1687744434.220396,643,0,1
3,NewBid,1687744434.221045,1131,0,1
4,NewComment,1687744434.222183,1430,0,1
4,NewComment,1687744434.223621,1390,0,1
7,NewItem,1687744434.225018,2918,0,1
1,GetItem,1687744434.227944,599,0,1
7,NewItem,1687744434.228550,2399,0,1
6,NewFeedback,1687744434.230958,920,0,1
8,NewPurchase,1687744434.231885,6,0,1
2,GetUserInfo,1687744434.231895,403,0,1
4,NewComment,1687744434.232303,1452,0,1
9,UpdateItem,1687744434.233762,1000,0,1
9,UpdateItem,1687744434.234772,766,0,1
1,GetItem,1687744434.235546,624,0,1
7,NewItem,1687744434.236176,3154,0,1
1,GetItem,1687744434.239338,584,0,1
7,NewItem,1687744434.239929,2348,0,1
1,GetItem,1687744434.242284,626,0,1
1,GetItem,1687744434.242917,588,0,1
4,NewComment,1687744434.243511,1236,0,1
1,GetItem,1687744434.244753,614,0,1
1,GetItem,1687744434.245373,597,0,1
3,NewBid,1687744434.246003,1196,0,1
1,GetItem,1687744434.247217,603,0,1
1,GetItem,1687744434.247825,572,0,1
7,NewItem,1687744434.248403,2928,0,1
1,GetItem,1687744434.251339,618,0,1
1,GetItem,1687744434.251962,578,0,1
3,NewBid,1687744434.252546,1143,0,1
2,GetUserInfo,1687744434.253697,770,0,1
3,NewBid,1687744434.254474,1172,0,1
1,GetItem,1687744434.255653,589,0,1
7,NewItem,1687744434.256248,1821,0,1
2,GetUserInfo,1687744434.258077,381,0,1
2,GetUserInfo,1687744434.258464,3220,0,1
1,GetItem,1687744434.261692,606,0,1
1,GetItem,1687744434.262304,604,0,1
3,NewBid,1687744434.262914,1188,0,1
3,NewBid,1687744434.264109,1133,0,1
2,GetUserInfo,1687744434.265249,380,0,1
1,GetItem,1687744434.265634,727,0,1
1,GetItem,1687744434.266368,638,0,1
7,NewItem,1687744434.267013,3430,0,1
7,NewItem,1687744434.270451,3740,0,1
8,NewPurchase,1687744434.274198,7,0,1
1,GetItem,1687744434.274210,622,0,1
3,NewBid,1687744434.274838,1188,0,1
2,GetUserInfo,1687744434.276033,753,0,1
2,GetUserInfo,1687744434.276793,774,0,1
1,GetItem,1687744434.277574,624,0,1
3,NewBid,1687744434.278204,1195,0,1
7,NewItem,1687744434.279406,2352,0,1
7,NewItem,1687744434.281765,4434,0,1
3,NewBid,1687744434.286208,1166,0,1
2,GetUserInfo,1687744434.287382,407,0,1
2,GetUserInfo,1687744434.287793,936,0,1
1,GetItem,1687744434.288738,609,0,1
2,GetUserInfo,1687744434.289352,445,0,1
1,GetItem,1687744434.289802,1131,0,1
7,NewItem,1687744434.290939,3641,0,1
1,GetItem,1687744434.294587,625,0,1
2,GetUserInfo,1687744434.295218,2472,0,1
1,GetItem,1687744434.297698,607,0,1
6,NewFeedback,1687744434.298310,896,0,1
3,NewBid,1687744434.299243,1150,0,1
1,GetItem,1687744434.300400,613,0,1
3,NewBid,1687744434.301019,1142,0,1
1,GetItem,1687744434.302168,658,0,1
2,GetUserInfo,1687744434.302833,742,0,1
1,GetItem,1687744434.303581,582,0,1
1,GetItem,1687744434.304169,596,0,1
3,NewBid,1687744434.304771,1170,0,1
1,GetItem,1687744434.305948,621,0,1
1,GetItem,1687744434.306575,599,0,1
1,GetItem,1687744434.307180,580,0,1
7,NewItem,1687744434.307765,3063,0,1
7,NewItem,1687744434.310839,2809,0,1
7,NewItem,1687744434.313661,4527,0,1
1,GetItem,1687744434.318197,626,0,1
2,GetUserInfo,1687744434.318830,427,0,1
4,NewComment,1687744434.319264,1175,0,1
3,NewBid,1687744434.320445,1240,0,1
1,GetItem,1687744434.321693,694,0,1
1,GetItem,1687744434.322392,797,0,1
7,NewItem,1687744434.323201,2126,0,1
1,GetItem,1687744434.325336,716,0,1
9,UpdateItem,1687744434.326060,588,0,1
9,UpdateItem,1687744434.326654,470,0,1
1,GetItem,1687744434.327130,593,0,1
1,GetItem,1687744434.327729,561,0,1
1,GetItem,1687744434.328295,671,0,1
8,NewPurchase,1687744434.328975,9,0,1
1,GetItem,1687744434.328987,601,0,1
2,GetUserInfo,1687744434.329594,747,0,1
7,NewItem,1687744434.330346,3218,0,1
3,NewBid,1687744434.333572,1141,0,1
1,GetItem,1687744434.334720,645,0,1
1,GetItem,1687744434.335372,560,0,1
9,UpdateItem,1687744434.335964,761,0,1
2,GetUserInfo,1687744434.336733,386,0,1
6,NewFeedback,1687744434.337219,1114,0,1
1,GetItem,1687744434.338383,700,0,1
7,NewItem,1687744434.339127,2238,0,1
1,GetItem,1687744434.341374,794,0,1
3,NewBid,1687744434.342175,1382,0,1
3,NewBid,1687744434.343564,1364,0,1
7,NewItem,1687744434.344935,3038,0,1
7,NewItem,1687744434.347978,3952,0,1
1,GetItem,1687744434.351935,604,0,1
1,GetItem,1687744434.352544,563,0,1
1,GetItem,1687744434.353110,570,0,1
3,NewBid,1687744434.353683,32165,0,1
3,NewBid,1687744434.385857,1372,0,1
3,NewBid,1687744434.387238,1215,0,1
6,NewFeedback,1687744434.388458,884,0,1
3,NewBid,1687744434.389346,31157,0,1
7,NewItem,1687744434.420510,2305,0,1
4,NewComment,1687744434.422821,1335,0,1
1,GetItem,1687744434.424161,645,0,1
1,GetItem,1687744434.424810,589,0,1
1,GetItem,1687744434.425401,585,0,1
2,GetUserInfo,1687744434.425989,3794,0,1
9,UpdateItem,1687744434.429788,513,0,1
1,GetItem,1687744434.430305,590,0,1
3,NewBid,1687744434.430899,1224,0,1
3,NewBid,1687744434.432128,1178,0,1
6,NewFeedback,1687744434.433310,1058,0,1
1,GetItem,1687744434.434372,617,0,1
1,GetItem,1687744434.434992,720,0,1
1,GetItem,1687744434.435716,590,0,1
2,GetUserInfo,1687744434.436308,1932,0,1
3,NewBid,1687744434.438244,1226,0,1
7,NewItem,1687744434.439475,3135,0,1
1,GetItem,1687744434.442614,627,0,1
8,NewPurchase,1687744434.443245,22,0,1
1,GetItem,1687744434.443269,553,0,1
2,GetUserInfo,1687744434.443825,371,0,1
6,NewFeedback,1687744434.444198,805,0,1
3,NewBid,1687744434.445006,1176,0,1
7,NewItem,1687744434.446187,3083,0,1
1,GetItem,1687744434.449274,599,0,1
1,GetItem,1687744434.449876,642,0,1
2,GetUserInfo,1687744434.450522,1148,0,1
4,NewComment,1687744434.451675,1223,0,1
6,NewFeedback,1687744434.452903,834,0,1
3,NewBid,1687744434.453740,1369,0,1
1,GetItem,1687744434.455114,643,0,1
2,GetUserInfo,1687744434.455762,364,0,1
3,NewBid,1687744434.456129,1117,0,1
6,NewFeedback,1687744434.457251,863,0,1
3,NewBid,1687744434.458118,1258,0,1
2,GetUserInfo,1687744434.459380,744,0,1
1,GetItem,1687744434.460128,590,0,1
7,NewItem,1687744434.460721,1834,0,1
1,GetItem,1687744434.462559,678,0,1
3,NewBid,1687744434.463242,1180,0,1
1,GetItem,1687744434.464426,649,0,1
3,NewBid,1687744434.465078,1187,0,1
3,NewBid,1687744434.466270,1190,0,1
2,GetUserInfo,1687744434.467467,905,0,1
2,GetUserInfo,1687744434.468374,650,0,1
9,UpdateItem,1687744434.469028,425,0,1
1,GetItem,1687744434.469456,628,0,1
1,GetItem,1687744434.470087,617,0,1
3,NewBid,1687744434.470707,1095,0,1
1,GetItem,1687744434.471806,569,0,1
2,GetUserInfo,1687744434.472378,365,0,1
7,NewItem,1687744434.472746,2829,0,1
1,GetItem,1687744434.475580,576,0,1
1,GetItem,1687744434.476160,568,0,1
1,GetItem,1687744434.476732,561,0,1
1,GetItem,1687744434.477296,553,0,1
7,NewItem,1687744434.477851,2281,0,1
1,GetItem,1687744434.480135,604,0,1
1,GetItem,1687744434.480743,604,0,1
3,NewBid,1687744434.481351,1154,0,1
1,GetItem,1687744434.482509,579,0,1
1,GetItem,1687744434.483091,581,0,1
1,GetItem,1687744434.483675,560,0,1
1,GetItem,1687744434.484238,540,0,1
2,GetUserInfo,1687744434.484781,663,0,1
1,GetItem,1687744434.485446,558,0,1
1,GetItem,1687744434.486006,562,0,1
1,GetItem,1687744434.486571,539,0,1
1,GetItem,1687744434.487112,536,0,1
8,NewPurchase,1687744434.487651,3,0,1
3,NewBid,1687744434.487655,1157,0,1
3,NewBid,1687744434.488817,1181,0,1
8,NewPurchase,1687744434.490003,3,0,1
1,GetItem,1687744434.490007,610,0,1
9,UpdateItem,1687744434.490621,779,0,1
1,GetItem,1687744434.491405,582,0,1
1,GetItem,1687744434.491990,554,0,1
2,GetUserInfo,1687744434.492547,355,0,1
1,GetItem,1687744434.492904,579,0,1
3,NewBid,1687744434.493487,1113,0,1
1,GetItem,1687744434.494604,570,0,1
1,GetItem,1687744434.495178,554,0,1
1,GetItem,1687744434.495734,547,0,1
1,GetItem,1687744434.496283,579,0,1
2,GetUserInfo,1687744434.496865,422,0,1
1,GetItem,1687744434.497291,569,0,1
3,NewBid,1687744434.497863,31347,0,1
1,GetItem,1687744434.529216,592,0,1
1,GetItem,1687744434.529811,645,0,1
1,GetItem,1687744434.530459,891,0,1
1,GetItem,1687744434.531353,983,0,1
1,GetItem,1687744434.532339,838,0,1
1,GetItem,1687744434.533179,596,0,1
7,NewItem,1687744434.533778,5469,0,1
1,GetItem,1687744434.539252,563,0,1
1,GetItem,1687744434.539818,560,0,1
2,GetUserInfo,1687744434.540381,707,0,1
9,UpdateItem,1687744434.541092,398,0,1
3,NewBid,1687744434.541492,1150,0,1
3,NewBid,1687744434.542646,1079,0,1
3,NewBid,1687744434.543729,1131,0,1
1,GetItem,1687744434.544864,560,0,1
1,GetItem,1687744434.545427,628,0,1
3,NewBid,1687744434.546059,30964,0,1
1,GetItem,1687744434.577028,642,0,1
2,GetUserInfo,1687744434.577674,411,0,1
1,GetItem,1687744434.578087,566,0,1
9,UpdateItem,1687744434.578656,435,0,1
7,NewItem,1687744434.579095,3590,0,1
7,NewItem,1687744434.582689,3738,0,1
3,NewBid,1687744434.586432,1077,0,1
1,GetItem,1687744434.587513,577,0,1
1,GetItem,1687744434.588093,543,0,1
1,GetItem,1687744434.588639,602,0,1
3,NewBid,1687744434.589245,30600,0,1
1,GetItem,1687744434.619850,610,0,1
1,GetItem,1687744434.620464,585,0,1
3,NewBid,1687744434.621052,1084,0,1
1,GetItem,1687744434.622140,609,0,1
3,NewBid,1687744434.622752,1130,0,1
1,GetItem,1687744434.623888,663,0,1
3,NewBid,1687744434.624553,1039,0,1
1,GetItem,1687744434.625597,602,0,1
1,GetItem,1687744434.626202,621,0,1
7,NewItem,1687744434.626827,1891,0,1
1,GetItem,1687744434.628722,566,0,1
8,NewPurchase,1687744434.629291,4,0,1
3,NewBid,1687744434.629296,1116,0,1
8,NewPurchase,1687744434.630416,3,0,1
3,NewBid,1687744434.630421,1087,0,1
3,NewBid,1687744434.631512,1064,0,1
2,GetUserInfo,1687744434.632580,380,0,1
1,GetItem,1687744434.632964,586,0,1
4,NewComment,1687744434.633553,1282,0,1
3,NewBid,1687744434.634838,1087,0,1
7,NewItem,1687744434.635930,2491,0,1
1,GetItem,1687744434.638424,562,0,1
6,NewFeedback,1687744434.638990,834,0,1
1,GetItem,1687744434.639827,602,0,1
7,NewItem,1687744434.640431,1798,0,1
2,GetUserInfo,1687744434.642233,961,0,1
6,NewFeedback,1687744434.643197,836,0,1
1,GetItem,1687744434.644036,554,0,1
1,GetItem,1687744434.644593,575,0,1
3,NewBid,1687744434.645171,1071,0,1
2,GetUserInfo,1687744434.646246,1172,0,1
2,GetUserInfo,1687744434.647422,1288,0,1
1,GetItem,1687744434.648713,585,0,1
1,GetItem,1687744434.649301,591,0,1
1,GetItem,1687744434.649895,643,0,1
1,GetItem,1687744434.650541,554,0,1
1,GetItem,1687744434.651098,611,0,1
1,GetItem,1687744434.651712,560,0,1
1,GetItem,1687744434.652275,588,0,1
3,NewBid,1687744434.652865,1158,0,1
6,NewFeedback,1687744434.654027,824,0,1
8,NewPurchase,1687744434.654855,2,0,1
1,GetItem,1687744434.654859,568,0,1
1,GetItem,1687744434.655429,565,0,1
1,GetItem,1687744434.655996,539,0,1
9,UpdateItem,1687744434.656537,407,0,1
5,NewCommentResponse,1687744434.656946,928,0,1
3,NewBid,1687744434.657877,1162,0,1
7,NewItem,1687744434.659043,4682,0,1
3,NewBid,1687744434.663730,30581,0,1
1,GetItem,1687744434.694316,664,0,1
9,UpdateItem,1687744434.694984,448,0,1
1,GetItem,1687744434.695435,603,0,1
1,GetItem,1687744434.696041,673,0,1
7,NewItem,1687744434.696717,2828,0,1
1,GetItem,1687744434.699549,623,0,1
1,GetItem,1687744434.700176,561,0,1
3,NewBid,1687744434.700740,1190,0,1
9,UpdateItem,1687744434.701934,490,0,1
1,GetItem,1687744434.702427,743,0,1
4,NewComment,1687744434.703174,1122,0,1
1,GetItem,1687744434.704299,571,0,1
2,GetUserInfo,1687744434.704874,372,0,1
8,NewPurchase,1687744434.705249,2,0,1
1,GetItem,1687744434.705252,658,0,1
3,NewBid,1687744434.705913,1275,0,1
3,NewBid,1687744434.707192,1248,0,1
6,NewFeedback,1687744434.708444,880,0,1
1,GetItem,1687744434.709327,641,0,1
1,GetItem,1687744434.709971,681,0,1
1,GetItem,1687744434.710654,652,0,1
1,GetItem,1687744434.711309,556,0,1
1,GetItem,1687744434.711867,591,0,1
3,NewBid,1687744434.712461,1272,0,1
9,UpdateItem,1687744434.713737,456,0,1
9,UpdateItem,1687744434.714195,433,0,1
2,GetUserInfo,1687744434.714630,2832,0,1
8,NewPurchase,1687744434.717466,3,0,1
3,NewBid,1687744434.717470,1199,0,1
2,GetUserInfo,1687744434.718674,443,0,1
6,NewFeedback,1687744434.719120,849,0,1
4,NewComment,1687744434.719972,1156,0,1
3,NewBid,1687744434.721131,1215,0,1
1,GetItem,1687744434.722350,603,0,1
4,NewComment,1687744434.722957,1079,0,1
8,NewPurchase,1687744434.724039,2,0,1
2,GetUserInfo,1687744434.724043,643,0,1
3,NewBid,1687744434.724688,1198,0,1
6,NewFeedback,1687744434.725890,889,0,1
7,NewItem,1687744434.726782,3636,0,1
3,NewBid,1687744434.730422,1141,0,1
1,GetItem,1687744434.731567,643,0,1
3,NewBid,1687744434.732213,1125,0,1
1,GetItem,1687744434.733342,592,0,1
2,GetUserInfo,1687744434.733938,372,0,1
1,GetItem,1687744434.734313,632,0,1
7,NewItem,1687744434.734948,5184,0,1
3,NewBid,1687744434.740136,1191,0,1
7,NewItem,1687744434.741332,5702,0,1
1,GetItem,1687744434.747038,611,0,1
6,NewFeedback,1687744434.747653,850,0,1
1,GetItem,1687744434.748506,665,0,1
1,GetItem,1687744434.749173,589,0,1
3,NewBid,1687744434.749765,1184,0,1
8,NewPurchase,1687744434.750953,3,0,1
3,NewBid,1687744434.750958,1189,0,1
2,GetUserInfo,1687744434.752151,416,0,1
1,GetItem,1687744434.752569,609,0,1
3,NewBid,1687744434.753182,1140,0,1
6,NewFeedback,1687744434.754325,863,0,1
2,GetUserInfo,1687744434.755192,949,0,1
7,NewItem,1687744434.756146,2162,0,1
7,NewItem,1687744434.758313,3232,0,1
2,GetUserInfo,1687744434.761550,1093,0,1
3,NewBid,1687744434.762647,1177,0,1
6,NewFeedback,1687744434.763828,866,0,1
1,GetItem,1687744434.764697,591,0,1
7,NewItem,1687744434.765292,2903,0,1
1,GetItem,1687744434.768200,553,0,1
2,GetUserInfo,1687744434.768757,1925,0,1
2,GetUserInfo,1687744434.770684,1000,0,1
2,GetUserInfo,1687744434.771687,424,0,1
1,GetItem,1687744434.772114,676,0,1
1,GetItem,1687744434.772796,575,0,1
3,NewBid,1687744434.773373,31511,0,1
4,NewComment,1687744434.804891,1129,0,1
2,GetUserInfo,1687744434.806024,845,0,1
1,GetItem,1687744434.806872,637,0,1
9,UpdateItem,1687744434.807512,498,0,1
1,GetItem,1687744434.808013,581,0,1
2,GetUserInfo,1687744434.808598,382,0,1
1,GetItem,1687744434.808983,617,0,1
3,NewBid,1687744434.809602,1137,0,1
1,GetItem,1687744434.810743,578,0,1
4,NewComment,1687744434.811326,1135,0,1
1,GetItem,1687744434.812463,563,0,1
1,GetItem,1687744434.813030,675,0,1
2,GetUserInfo,1687744434.813708,410,0,1
2,GetUserInfo,1687744434.814121,1365,0,1
1,GetItem,1687744434.815489,619,0,1
9,UpdateItem,1687744434.816111,741,0,1
8,NewPurchase,1687744434.816855,3,0,1
1,GetItem,1687744434.816859,646,0,1
9,UpdateItem,1687744434.817508,728,0,1
1,GetItem,1687744434.818239,580,0,1
7,NewItem,1687744434.818822,2121,0,1
1,GetItem,1687744434.820947,686,0,1
1,GetItem,1687744434.821636,668,0,1
2,GetUserInfo,1687744434.822307,677,0,1
1,GetItem,1687744434.822986,750,0,1
1,GetItem,1687744434.823738,763,0,1
8,NewPurchase,1687744434.824503,3,0,1
3,NewBid,1687744434.824507,31391,0,1
1,GetItem,1687744434.855908,637,0,1
3,NewBid,1687744434.856549,1183,0,1
1,GetItem,1687744434.857737,619,0,1
1,GetItem,1687744434.858360,617,0,1
7,NewItem,1687744434.858982,2580,0,1
3,NewBid,1687744434.861566,1304,0,1
8,NewPurchase,1687744434.862875,5,0,1
1,GetItem,1687744434.862881,654,0,1
6,NewFeedback,1687744434.863538,868,0,1
1,GetItem,1687744434.864409,639,0,1
2,GetUserInfo,1687744434.865052,403,0,1
1,GetItem,1687744434.865458,622,0,1
7,NewItem,1687744434.866082,3974,0,1
3,NewBid,1687744434.870061,32163,0,1
2,GetUserInfo,1687744434.902230,1623,0,1
1,GetItem,1687744434.903858,695,0,1
1,GetItem,1687744434.904558,712,0,1
7,NewItem,1687744434.905274,2852,0,1
3,NewBid,1687744434.908130,1245,0,1
1,GetItem,1687744434.909380,596,0,1
3,NewBid,1687744434.909980,1137,0,1
6,NewFeedback,1687744434.911122,1025,0,1
2,GetUserInfo,1687744434.912150,653,0,1
1,GetItem,1687744434.912806,644,0,1
1,GetItem,1687744434.913453,601,0,1
1,GetItem,1687744434.914058,615,0,1
8,NewPurchase,1687744434.914675,3,0,1
8,NewPurchase,1687744434.914679,1,0,1
1,GetItem,1687744434.914681,617,0,1
1,GetItem,1687744434.915300,606,0,1
1,GetItem,1687744434.915909,603,0,1
1,GetItem,1687744434.916514,625,0,1
3,NewBid,1687744434.917142,1197,0,1
7,NewItem,1687744434.918344,3250,0,1
2,GetUserInfo,1687744434.921598,441,0,1
7,NewItem,1687744434.922042,3112,0,1
2,GetUserInfo,1687744434.925159,368,0,1
3,NewBid,1687744434.925529,1211,0,1
2,GetUserInfo,1687744434.926743,695,0,1
3,NewBid,1687744434.927441,1145,0,1
4,NewComment,1687744434.928591,1230,0,1
3,NewBid,1687744434.929824,1101,0,1
2,GetUserInfo,1687744434.930929,1888,0,1
1,GetItem,1687744434.932821,609,0,1
1,GetItem,1687744434.933432,661,0,1
3,NewBid,1687744434.934095,1146,0,1
2,GetUserInfo,1687744434.935246,407,0,1
3,NewBid,1687744434.935656,31636,0,1
3,NewBid,1687744434.967297,1138,0,1
7,NewItem,1687744434.968440,2194,0,1
1,GetItem,1687744434.970640,601,0,1
1,GetItem,1687744434.971245,560,0,1
8,NewPurchase,1687744434.971809,23,0,1
3,NewBid,1687744434.971834,1202,0,1
3,NewBid,1687744434.973040,1101,0,1
3,NewBid,1687744434.974146,1258,0,1
1,GetItem,1687744434.975411,684,0,1
8,NewPurchase,1687744434.976102,4,0,1
7,NewItem,1687744434.976109,4630,0,1
1,GetItem,1687744434.980745,589,0,1
3,NewBid,1687744434.981338,1250,0,1
1,GetItem,1687744434.982593,630,0,1
1,GetItem,1687744434.983227,635,0,1
2,GetUserInfo,1687744434.983868,1022,0,1
3,NewBid,1687744434.984894,1127,0,1
3,NewBid,1687744434.986025,1031,0,1
2,GetUserInfo,1687744434.987061,606,0,1
1,GetItem,1687744434.987670,543,0,1
1,GetItem,1687744434.988216,679,0,1
7,NewItem,1687744434.988897,2173,0,1
1,GetItem,1687744434.991074,579,0,1
3,NewBid,1687744434.991657,1101,0,1
1,GetItem,1687744434.992762,562,0,1
1,GetItem,1687744434.993327,546,0,1
3,NewBid,1687744434.993875,1311,0,1
1,GetItem,1687744434.995194,633,0,1
1,GetItem,1687744434.995835,585,0,1
1,GetItem,1687744434.996426,579,0,1
1,GetItem,1687744434.997007,536,0,1
2,GetUserInfo,1687744434.997546,549,0,1
9,UpdateItem,1687744434.998099,404,0,1
1,GetItem,1687744434.998505,548,0,1
1,GetItem,1687744434.999056,552,0,1
2,GetUserInfo,1687744434.999610,378,0,1
9,UpdateItem,1687744434.999991,418,0,1
3,NewBid,1687744435.000411,1167,0,1
3,NewBid,1687744435.001583,1066,0,1
3,NewBid,1687744435.002653,1105,0,1
2,GetUserInfo,1687744435.003762,577,0,1
7,NewItem,1687744435.004342,1776,0,1
1,GetItem,1687744435.006121,570,0,1
2,GetUserInfo,1687744435.006695,569,0,1
3,NewBid,1687744435.007266,1068,0,1
